sentence	label
operating loss totaled eur 0.3 mn compared profit eur 2.2 mn corresponding period 2007	2
`` operating loss totaled eur 0.8 mn compared profit eur 0.5 mn ''	2
`` operating loss totalled eur 12.7 mn compared profit eur 17.7 mn first half 2008 ''	2
`` operating loss totalled eur 4.0 mn compared profit eur 8.6 mn second quarter 2008 ''	2
`` operating loss totalled eur 5.2 mn compared loss eur 3.4 mn corresponding period 2008-2009 ''	2
pretax loss totaled eur 117mn compared loss eur 65mn corresponding period	2
pretax loss totalled eur 162.3 mn compared profit eur 253.5 mn 2007	2
`` pretax loss totalled eur 49.9 mn compared loss eur 15.4 mn corresponding period 2008 ''	2
`` publishing sweden 's operating loss eur 1.1 mn q1 2009 compared profit eur 0.6 mn year ago ''	2
company reported today operating loss eur0 .1 net sales eur4 .5 first quarter 2008	2
`` cerberus capital management lp-backed printing paper maker newpage corp. posted mixed second-quarter results casting cloud planned initial public offering ''	2
`` finnish electronics manufacturing services ems company elcoteq se posted net loss 66.4 mln euro $ 91.2 mln first half 2007 compared net profit 7.1 mln euro $ 9.8 mln period 2006 ''	2
finnish laboratory liquid handling diagnostic test systems developer biohit oyj omx helsinki : biobv issued tuesday 3 june profit warning financial year 2008	2
finnish retail software developer aldata solution oyj reported net loss 11.7 mln euro $ 17.2 mln 2007 versus net profit 2.5 mln euro $ 3.7 mln 2006	2
`` finnish textiles clothing group marimekko oyj posted net profit 7.99 mln euro $ 10.4 mln 2006 compared 8.4 mln euro $ 10.9 mln 2005 ''	2
`` january-june 2010 diluted loss per share stood eur0 .3 versus eur0 .1 first half 2009 ''	2
`` october upm reported third-quarter net loss euro86 million $ 110 million compared net profit euro120 million 2007 ''	2
operating loss amounted eur 0.7 mn compared profit eur 0.8 mn second quarter 2005	2
`` operating loss non-recurring items eur 0.9 mn compared profit eur 11.5 mn 2008 ''	2
`` operating profit margin 8.3 % compared 11.8 % year earlier ''	2
operating profit eur 1.6 mn 2005 compared eur 5.9 mn 2004	2
`` operating result showed loss eur 2.9 mn year showed profit eur 0.6 mn ''	2
`` salcomp oyj finnish maker mobile phone chargers monday posted eur1 .49 million loss second quarter compared 1.70 million profit period previous year ''	2
scanfil also issued profit warning	2
scanfil issued profit warning 10 april 2006	2
`` operating loss amounted eur 0.8 mn compared profit eur 3.9 mn year earlier ''	2
real estate company posted net loss + x201a - 59.3 million + x201a - 0.21 per share compared net profit + x201a - 31 million + x201a - 0.11 per share corresponding quarter 2007	2
`` tietoenator 1.13 pct 18.38 extending recent lows last week 's second-quarter report dealers said ''	2
`` uncertainties cloud long-term outlook ``	2
`` 20 october 2010 - finnish environmental management company lassila & tikanoja oyj hel : lat1v l & said monday expects operating profit excluding non-recurring items whole 2010 slightly lower 2009 ''	2
`` according finnish petrol station chain st1 's managing director kim wiio company forced make purchases rising prices first half 2008 consumer prices going almost daily due competition ''	2
finnair said cancellation flights would cause daily losses x20ac 2.5 million us $ 3 million	2
`` food sales totalled eur 323.5 mn october 2009 representing decrease 5.5 % october 2008 ''	2
`` raute reported loss per share eur0 .86 first half 2009 eps eur0 .74 corresponding period 2008 ''	2
move triggered weak demand forestry equipment uncertain market situation	2
situation coated magazine printing paper continue weak	2
`` copper lead nickel also dropped ... hbos ( hbos ) plummeted 20 % 70.3 pence saying year+ ''	2
`` strike finnair estimates incur net loss eur2m eur2 .5 per day ''	2
earnings per share ( eps ) dropped eur 0.21 eur 0.31	2
`` finnair 's passenger load factor measures number sold seats share available seats dropped 1.3 percentage points 76.7 % september ''	2
`` frost sold shares $ 19 million $ 6.06-7 .12 per share compared friday 's high $ 11.33 low $ 10.14 ''	2
glaston 's net profit third quarter 2007 dropped 2.4 mln euro ( $ 3.5 mln ) 3.5 mln euro ( $ 5.1 mln ) corresponding period 2006	2
l & 's net profit whole 2010 dropped eur 36 million eur 45 million 2009	2
`` lassila & tikanoja 's operating profit excluding non-recurring imputed items second quarter eur11 .3 eur13 .8 year ago ''	2
`` net cash flow operating activities negative eur 3.1 mn compared eur 23.3 mn corresponding period 2009 ''	2
`` net cash operating activities negative eur 0.3 mn compared eur 30.9 mn 2009 ''	2
net sales dropped 6 % year-on-year eur 11.9 million	2
net sales eaten weak us dollar	2
`` nordic banks already write sizable loans latvia swedbank nordea dnb seb reporting combined losses excess $ 1.35 billion period 2007 2010 backdrop near economic meltdown latvia ''	2
okmetic expects net sales first half 2009 less 2008	2
`` operating profit excluding non-recurring items totaled eur 0.2 mn eur 0.8 mn corresponding period 2006 ''	2
`` operating profit excluding non-recurring items totalled eur 1.0 mn eur 1.6 mn ''	2
`` operating profit excluding non-recurring items totalled eur 2.2 mn eur 2.7 mn corresponding period 2008 ''	2
`` operating profit excluding non-recurring items amounted eur 40.6 mn eur 57.3 mn year-on-year ''	2
operating profit excluding non-recurring items eur 7.8 million compared eur 11.2 million	2
relations city damaged comments mr ashley criticising city investors analysts `` cry babies ``	2
reported operating margin negative 5.9 %	2
swedbank 's shares hardest hit swedish banks ongoing international financial crisis	2
`` currency effect 3.0 pct 20 mln euro ( $ 31.3 mln ) negative impact revenue ''	2
`` period 's sales dropped eur 30.6 million eur 38.3 million according interim report released today ''	2
`` therefore company 's 2005 result remain weaker 2004 ''	2
vaisala 's net profit third quarter 2007 dropped 3.0 mln euro ( $ 4.3 mln ) 6.8 mln euro ( $ 9.8 mln ) period 2006	2
`` `` implementation programs negative impacts 2006 2007 earnings `` mr meiklejohn said ''	2
survey conducted taloustutkimus sampo life shows companies badly prepared losing key staff members	2
`` agricultural newspaper maaseudun tulevaisuus 318,000 readers representing decrease 6 % ''	2
`` 1411 cet arcelormittal lost 7.26 % eur 17.38 euronext paris coming lead blue-chip fallers ''	2
cash flow operations january-december 2008 negative eur 18.1 mn compared eur 39.0 mn corresponding period 2007	2
eps dropped eur0 .2 eur0 .3	2
kone shares dropped 4.1 percent x20ac 43 us $ 55.77 helsinki	2
`` eu commission said earlier fined thyssenkrupp united technologies corp 's otis schindler ag kone oyj total 992.3 mln eur alleged cartel activity lift market going back twelve years ''	2
`` period 's sales dropped eur30 .6 eur38 .3 according interim report released today ''	2
`` yit lodged counter claims neste oil totaling eur25m primarily based work carried contract additional costs incurred due prolongation project ''	2
`` tallink silja attributes significant drop problems booking system taken operation october sale trailer ferry ` sky wind ' route stockholm riga passengers helsinki-stockholm route ''	2
`` `` adjustment fall price level contrast less effective ''	2
17 march 2011 - goldman sachs estimates negative prospects norwegian mobile operations norway 's telenor asa osl : tel sweden 's teliasonera ab sto : tlsn short term	2
`` based first quarter result existing order backlog new order prospects company expects full-year sales contract 25 % 2008 gross margin stay healthy level operating profit margin lower 2008 due lower sales volume ''	2
finnair believes strike cause daily net losses excess eur 2mn due canceled reservations passenger re-routing	2
`` helsinki thomson financial - shares closed little changed cargotec huhtamaki dropping sharply disappointing second-quarter reports ''	2
`` airline estimated cancellation flights due closure european airspace process recommencing traffic caused company loss eur20m including costs stranded passengers ' accommodation ''	2
ruukki group calculates lost eur 4mn failed project	2
`` samsung currently occupies third place lost ground quarter dropping 1.8 % 11.1 % share overall ''	2
`` baltimore police fire pension $ 1.5 billion lost $ 3.5 million madoff ponzi scheme ''	2
`` `` small firms suffering moment likely money trouble `` added ''	2
`` dealers said share largely hit investor disappointment refining margin 9.48 usd per barrel quarter performance shipping unit saw ebit drop 5 mln eur 20 mln eur year amid fall volumes tanker rates ''	2
`` making matters difficult company said grappling higher oil gas prices pushed cost energy raw materials transportation ''	2
`` result also burdened increased fixed costs associated operations china restructuring costs japan ''	2
`` earlier today geberit 's finnish rival uponor oyj cut full-year sales growth forecast 6 pct 10 pct blaming tough conditions germany us well currency factors ''	2
`` operating loss totalled eur 0.9 mn profit eur 2.7 mn ''	2
`` group 's operating loss eur 0.8 mn profit eur 2.5 mn 2004 ''	2
`` finnish national carrier said net loss april june euro26 million net profit euro13 million year earlier ''	2
`` generated operating loss eur 96.3 mn profit eur 43.9 mn ''	2
- net sales period expected fall well last year result non-recurring items expected red	2
`` finland bank +land reports operating profit fell eur 6.1 mn second quarter 2008 eur 7.5 mn second quarter 2007 ''	2
`` budapest august 10 mti - finnish electronics maker elcoteq lay 700 workers plants pecs hungary end september falling orders communications director elcoteq 's local unit zoltan krippl told mti monday ''	2
earnings per share eps 2005 decreased eur0 .66 eur1 .15 2004	2
`` finnair 's tallinn-based subsidiary aero carried 23,335 passengers decline 60.8 % routes helsinki baltic capitals within southern finland ''	2
`` adpnews - aug 3 2009 - finnish media group ilkka-yhtyma oyj hel : ilk2s said today net profit fell 45 % year eur 5.9 million usd 8.4 first half 2009 ''	2
operating profit 2009 lower outlook published earlier	2
operating profit continuing operations fell eur 48.3 mn eur 72.4 mn first half 2007	2
`` revenue quarter totaled 27.4 billion 2 percent 28.1 billion fourth quarter 2008 ''	2
`` sampo bank 's market share lending 13.6 % 14.4 % first quarter 2008 ''	2
sanoma news ' advertising sales decreased 22 % year	2
finnish bank +land reports operating profit fell eur 4.9 mn third quarter 2007 eur 5.6 mn third quarter 2006	2
`` finnish bank +land reports operating profit eur 2.2 mn first quarter 2010 eur 6.3 mn corresponding period 2009 ''	2
`` finnish electronics contract manufacturer scanfil reports net sales eur 241.2 mn 2006 eur 321.6 mn 2005 ''	2
`` finnish electronics contract manufacturer scanfil reports net sales eur 58.9 mn second quarter 2007 eur 62.4 mn year earlier ''	2
`` finnish exel composites technology company designs manufactures markets composite profiles tubes various industrial applications reports net sales decreased 0.6 % second quarter 2010 eur 19.2 mn eur 19.3 mn corresponding period 2009 ''	2
`` finnish geosentric 's net sales decreased eur 939,000 january-march 2009 ''	2
`` finnish kemira 's net sales eur decreased eur 1,259.6 mn january-june 2009 eur 1,425.1 mn january-june 2008 ''	2
`` finnish plumbing heating systems supplier uponor 's net sales continuing operations decreased 9.4 % 2008 eur 949.2 mn eur 1,047.4 mn 2007 ''	2
`` finnish plumbing heating systems supplier uponor 's net sales continuing business operations decreased eur 249.1 mn july-september 2008 compared eur 262.1 mn third quarter 2007 ''	2
`` finnish scanfil contract manufacturer systems supplier communication industrial electronics reports net sales eur 108.7 mn first half 2008 eur 111.1 mn year earlier ''	2
`` finnish scanfil systems supplier contract manufacturer communications sector electronics industry reports net sales totalled eur 94.7 mn first half 2010 eur 99.5 mn first half 2009 ''	2
`` finnish shipping company finnlines grimaldi group reports net sales decreased eur 241.8 mn january-june 2009 eur 384.0 mn corresponding period 2008 ''	2
`` cargo traffic fell 1 % year-on-year 8,561 tonnes september 2009 ''	2
`` cash flow investments amounted eur45m eur46m ''	2
`` coca-cola market leader manufacturers market share 36.9 % 2.2 % corresponding period 2004-2005 ''	2
comparable operating profit decreased eur 13.8 mn eur 17.1 mn corresponding period 2005	2
consolidated operating profit continuing operations decreased 62.3 % eur 51.2 mn eur 135.7 mn 2007	2
consolidated pretax profit decreased 69.2 % eur 41.0 mn eur 133.1 mn 2007	2
device volume area decreased 21 % 2.7 mn units	2
diluted earnings per share ( eps ) declined eur 0.78 eur 1.76	2
eur5 .9 h1 '09 3 august 2009 - finnish media group ilkka-yhtyma oyj ( hel : ilk2s ) said today net profit fell 45 % year eur5 .9 first half 2009	2
`` earnings per share ( eps ) amounted eur1 .37 eur2 .30 ''	2
earnings per share ( eps ) 2005 decreased eur1 .87 eur1 .89 2003	2
`` earnings per share ( eps ) first half 2007 amounted eur0 .29 eur0 .40 year ago ''	2
finnair 's total traffic decreased 8.7 % terms revenue passenger kilometres	2
finnish business software group affectogenimap oyj said net profit halved 1.2 mln euro ( $ 1.5 mln ) first nine months 2006 2.2 mln euro ( $ 2.8 mln ) period 2005	2
`` finnish financial software solutions developer basware oyj said net profit fell 884,000 euro ( $ 1.2 mln ) first quarter 2007 2.0 mln euro ( $ 2.7 mln ) year earlier ''	2
finnish glass technology company glaston oyj abp net profit decreased 2.6 mln euro ( $ 3.8 mln ) first nine months 2007 7.8 mln euro ( $ 11.4 mln ) period 2006	2
`` finnish management software solutions provider ixonos oyj net profit decreased 369,000 euro ( $ 575,000 ) first quarter 2008 669,000 euro ( $ 1.0 mln ) period 2007 ''	2
finnish media company talentum oyj 's net profit decreased 2.5 mln euro ( $ 4.0 mln ) first quarter 2008 3.0 mln euro ( $ 4.7 mln ) period 2007	2
finnish metal products company componenta oyj net profit went slightly 25.1 mln euro ( $ 40.2 mln ) first half 2008 25.4 mln euro ( $ 40.7 mln ) period 2007	2
`` separate announcement helsinki stock exchange atria revealed company 's third quarter profits declined eur13 .9 third quarter last year eur12 .7 year 's q3 ''	2
`` fourth quarter 2008 net sales decreased eur 121.4 mn eur 165.5 mn fourth quarter 2007 ''	2
`` insurer axa ( par : cs ) slid 5.35 % eur 14.15 citigroup ing slashed targets stock ''	2
`` ( adp news ) - feb 11 2009 - finnish wood products technology supplier raute oyj ( hel : rutav ) said today net profit decreased eur 4.7 million ( usd 6.1 ) 2008 eur 6.6 million 2007 ''	2
`` ( adp news ) - feb 12 2009 - finnish construction company lemminkainen oyj ( hel : lem1s ) said today net profit decreased eur 63.5 million ( usd 81.1 ) 2008 eur 80.6 million 2007 ''	2
`` ( adp news ) - feb 4 2009 - finnish broadband data communication systems solutions company teleste oyj ( hel : tlt1v ) said today net profit decreased eur 5.5 million ( usd 7.2 ) 2008 eur 9.4 million 200 ''	2
`` ( adp news ) - jan 22 2009 - finnish mobile phones maker nokia oyj ( omx : nok1v ) said today operating profit decreased eur 5 billion ( usd 6.5 bn ) 2008 eur 8 billion 2007 ''	2
`` ( adpnews ) - may 4 2010 - finnish cutlery hand tools maker fiskars oyj abp ( hel : fisas ) said today net profit declined eur 12.9 million ( usd 17m ) first quarter 2010 eur 17 million correspond ''	2
market share decreased route helsinki finland tallinn estonia 0.1 percentage points 24.8 %	2
net profit fell almost half + 5.5 million + 9.4 million end 2007	2
`` net profit three months march 31 fell ( x20ac ) 103 million ( us $ 165 million ) ( x20ac ) 131 million year earlier finnish company said ''	2
net sales decreased eur 220.5 mn eur 470.0 mn corresponding period 2009	2
net sales decreased eur 91.6 mn eur 109mn corresponding period 2005	2
net sales fell 33 % third quarter 2008 eur 130.5 mn	2
net sales fell 5 % previous accounting period	2
`` net sales kyro 's main business area glaston technologies manufacturer glass processing machines decreased eur 161.5 mn eur 164.1 mn january-september 2005 ''	2
operating profit fell eur 7.9 mn second quarter 2005 eur 5.1 mn second quarter 2006	2
operating profit fell eur 15.1 mn eur 24.6 mn 2006	2
operating profit fell eur 23.26 mn eur 32.86 mn	2
operating profit fell eur 38.1 mn eur 55.3 mn 2007	2
operating profit fell eur 6.2 mn eur 8.5 mn third quarter 2007	2
orion 's net profit third quarter 2007 decreased 36.5 mln euro ( $ 52.1 mln ) 40.3 mln euro ( $ 57.5 mln ) year earlier	2
pretax profit decreased 37 % eur 193.1 mn eur 305.6 mn	2
pretax profit decreased eur 33.8 mn eur 40.8 mn fourth quarter 2005	2
`` pretax profit totaled eur 9.0 mn eur 36.3 mn 2007 ''	2
prices delivery volumes broadband products decreased significantly 2005	2
`` profit period totalled eur 0.8 mn eur 1.1 mn corresponding period 2008 ''	2
`` profit period totalled eur 1.1 mn eur 1.6 mn third quarter 2008 ''	2
revenue quarter fell 8 percent ( euro ) 2.4 billion compared year earlier	2
srv lowered net sales estimate whole 2008 due uncertainties housing sales	2
stora enso oyj said second-quarter result would fall half compared period 2007	2
subscription sales decreased slightly	2
company confirmed estimate lower revenue whole 2009 year-ago eur93 .9 given interim report 5 august 2009	2
department store division 's sales fell 8.6 % eur 140.2 mn	2
fair value company 's investment properties went eur 2.768 billion end 2009 eur 2.916 billion year earlier	2
fair value company 's investment properties went eur2 .769 bn end september 2009 eur2 .878 bn year earlier	2
group 's order portfolio decreased eur 42.9 mn 9-2007 eur 33.3 mn 2-2008	2
net sales decreased eur 49.8 million eur 59.9 million	2
sales tiimari segment fell 4.0 % year-on-year eur3 .3 june 2010	2
`` finnish electronics contract manufacturer scanfil net sales eur 52.2 mn first quarter 2007 eur 60.1 mn year ''	2
`` alma media 's operating profit amounted eur 11.9 mn eur 15.0 mn year earlier ''	2
`` commission income decreased eur 3.8 mn compared eur 4.6 mn third quarter 2007 ''	2
commission income fell eur 4.6 mn eur 5.1 mn corresponding period 2007	2
export declined 6 percent 16.4 million liters	2
`` exports goods fell 59 % imports 16.7 % ''	2
finnish developer manufacturer mobile phone chargers salcomp plc omx helsinki : sal1v wednesday 19 november lowered full-year net sales estimate	2
finnish investment group norvestia oyj said net profit fell 23.5 mln euro $ 30.6 mln 2006 33.5 mln euro $ 43.6 mln 2005	2
`` group ebit first half eur13 .6 us $ 17.8 falling short eur22 .5 posted period 2009 ''	2
`` however company saw net profit third quarter eur 1.4 million eur 1.5 million corresponding period 2009 ''	2
`` however company saw net profit third quarter eur1 .4 eur1 .5 corresponding period 2009 ''	2
`` however net sales declined eur 803.6 million eur 1.2 billion ''	2
`` food trade sales amounted eur320 .1 decline 1.1 % ''	2
`` january-november 2009 group 's sales totalled eur 7,801.7 mn drop 12.6 % period 2008 ''	2
`` july-september 2009 konecranes ' sales decreased eur 368.7 mn eur 520.4 mn july-september 2008 ''	2
`` sales volume coca-cola 's market share decreased 2.2 % 24.2 % ''	2
`` september alone market declined 10.2 percent year-on-year 19.28 million liters ''	2
`` baltic countries sales fell 40.2 % russia 23.2 % terms euros 10.7 % terms local currency ''	2
`` baltic countries sales fell 42.6 % ''	2
`` nokia shares hit 13.21 euros friday 50 percent start year part slow introduction touch-screen models ''	2
operating profit decreased eur 11.2 mn eur 16.6 mn	2
`` operating profit decreased nearly eur 1.7 mn however ''	2
operating profit fell eur 20.3 mn eur 74.2 mn second quarter 2008	2
operating profit fourth quarter fell eur33m eur39m year earlier	2
`` operating profit totaled eur 3.8 mn eur 4.5 mn corresponding period 2005 ''	2
`` operating profit totaled eur 6.7 mn eur 7.2 mn corresponding period 2005 ''	2
`` operating profit totaled eur 9.4 mn eur 11.7 mn 2004 ''	2
`` operating profit totalled eur 1.22 mn eur 3.56 mn first quarter 2008 ''	2
`` operating profit totalled eur 30.2 mn eur 43.8 mn year earlier ''	2
`` operating profit totalled eur 9.0 mn eur 9.7 mn first half 2008 ''	2
`` operating profit totalled eur 9.6 mn eur 42.0 mn year ''	2
`` operating profit eur -0.1 mn eur 1.3 mn ''	2
`` profit period eur 10.9 mn eur 14.3 mn 2009 ''	2
`` revenue slightly x20ac 495 million $ 634 million compared x20ac 497 million year earlier ''	2
sales seppala diminished 6 per cent	2
talentum 's net sales september smaller expected	2
`` company 's profit totaled ls 578,100 h1 2007 30.9 % year-on-year ''	2
company said sales three months end march slid eur86 .4 us $ 113.4 eur91 .2 last year	2
operating margin came 2.4 % 5.7 %	2
operating margin aker yards cruise & ferries division went 8.3 % 6.4 % first quarter 2007	2
total capital funds managed bank decreased 28 % eur 284mn end september 2008	2
upm stock fell 3 percent euro 12.49 $ 17.24 early afternoon trading helsinki	2
`` yit 's baltic sales first three quarters 2008 totaled 106.2 million euros representing drop 29 percent year year ''	2
`` - demand fireplace products lower expected especially germany ''	2
`` however orders received period review fell 17 % quarter-on-quarter eur 213 million recorded second quarter 2010 ''	2
`` announcement pushed freenet shares 6.3 % eur0 .71 frankfurt trade eur10 .65 investors gave hope united internet ag drillisch would pursue takeover breakup freenet ''	2
`` according company addition normal seasonal fluctuation market situation weakened autumn 2008 ''	2
`` changes market situation tougher price competition substantially reduced demand bread packaging manufactured kauhava plant according company ''	2
`` building home improvement trade sales decreased 6.3 % totalling eur 154.1 mn ''	2
`` building home improvement trade net sales totalled eur 1,173 mn eur 1,566 mn year earlier ''	2
`` building home improvement trade sales decreased 22.5 % eur 201.4 mn ''	2
`` finnish suominen corporation makes wipes nonwovens flexible packaging expects changes market situation reduce sales suominen 's nonwovens wet wipes previously estimated volumes ''	2
net sales whole fiscal year 2008 lower 2007 operating profit estimated negative	2
sales unit slumped last year industry hit poor snowfall major resorts winter 2006-07	2
`` steelmaker said drop profit explained continuing economic uncertainty mixed current drought bank lending resulting decline demand products customers find increasingly difficult fund operations ''	2
`` upm-kymmene corp. world 's largest maker magazine paper tuesday reported 19-percent profit drop lower paper prices higher costs strong euro hurt revenue ''	2
finnish meat company atria longer promise sufficient amount domestic beef customers	2
`` capital expenditure energy efficiency unfortunately fallen along decline economy	2
`` due rapid decrease net sales personnel reductions carried wider scale initially expected ''	2
finnish waste management cleaning group lassila & tikanoja oyj ( l & ) net profit went 32.2 mln euro ( $ 47.7 mln ) 2007 35.3 mln euro ( $ 52.3 mln ) 2006	2
`` qualcomm estimated first-quarter profit 46 50 cents share excluding certain items analyst estimate 61 cents share ''	2
`` operating margin however slipped 14.4 % 15.1 % dragged poor performance enterprise solutions ''	2
`` external net sales printing business fell 43.7 % partly due termination printing contract ilkka-yhtyma 's printing house i-print oy sector player hss media ab december 2009 fall printing prices ''	2
`` seven-month sales ragutis controlled finnish brewery olvi declined 11.2 percent 15.41 million liters company held 9.89 percent market ''	2
`` omx helsinki index 0.34 pct 8,256.02 turnover 813.191 mln eur ''	2
repeats sees 2008 operating profit y-y ( reporting helsinki newsroom ) keywords : tecnomen-results	2
`` comparable operating profit totaled eur 4.7 mn eur 5.1 mn corresponding period 2005 representing 7.4 % net sales ''	2
`` finland 's hobby hall 's sales decreased 10 % international sales fell 19 % ''	2
`` baltic states company reports net sales eur 11.9 mn eur 14.2 mn operative ebit eur -2.2 mn eur -1.7 mn ''	2
`` operating profits half 0.8 0.9 glisten invested brand management team ''	2
`` sales finland decreased 2.0 % international sales decreased 9.3 % terms euros 15.1 % terms local currencies ''	2
`` operating result 12-month period decreased profit eur0 .4 turnover decreased eur5 .6 compared 2004 ''	2
`` helsinki thomson financial - shares cargotec fell sharply early afternoon trade cargo handling group posted surprise drop april-june profits overshadowed large number new orders received three months ''	2
london marketwatch -- share prices ended lower london monday rebound bank stocks failed offset broader weakness ftse 100	2
`` operating profit fell eur 35.4 mn eur 68.8 mn 2007 including vessel sales gain eur 12.3 mn ''	2
`` sales finland decreased 10.5 % january sales outside finland dropped 17 % ''	2
`` `` however rapidly increasing costs strengthening euro challenging whole industry impacted results `` ''	2
operating loss increased eur 17mn loss eur 10.8 mn 2005	2
`` payment 2.779 million litas interest long-term loan provided ragutis ' majority shareholder estonia 's a. le coq also added losses ''	2
`` several large stocks tacked lower however ''	2
finnish insurance company fennia kesko group ending loyal customer cooperation	2
aspocomp large factory china factory building project india halted due financing problems	2
low capacity utilisation rate steel production considerably increases fixed costs per unit steel produced	2
lay-offs affect 240 people total 320 okmetic employees finland	2
finland-based stockmann group closed seven franchising sports stores nike russia	2
`` contracts employees 96 blue-collar workers ended march august 2011 ''	2
`` total headcount reduction 50 persons company said ''	2
`` net sales financial year 2006 expected amount eur20m operating result ebit expected loss announced ''	2
`` ssh communications security corp stock exchange release october 14 2008 2:45 pm company updates full year outlook estimates results remain loss full year ''	2
`` sale result capital loss eur5m solidium obtained tikkurila shares march 2010 ''	2
`` cencorp 's net sales first quarter estimated eur0.9-1 .2 compared eur4 .5 first quarter 2008 ''	2
earnings per share ( eps ) amounted loss eur0 .05	2
earnings per share ( eps ) amounted loss eur0 .06	2
expense ratio 102.6 % compared 92.9 % corresponding period 2005	2
finnish forest industry group stora enso oyj issued thursday ( 20 march ) profit warning first quarter 2008	2
nokia siemens networks struggled make profit past two years	2
`` operating loss totalled eur 3.2 mn compared profit eur 7.2 mn third quarter 2008 ''	2
`` operating profit non-recurring items eur 8.3 mn first nine months 2008 compared eur 8.4 corresponding period 2007 ''	2
pretax profit totaled eur 4.9 mn compared eur 5.2 mn first quarter 2005	2
rivals say qualcomm fewer patents 3g phones earlier versions lower rates	2
`` company 's annual loss amounted eek 18mn compared profit eek 7.3 mn 2008 ''	2
`` fair value change investment properties eur 15.8 mn compared eur 22.9 mn third quarter 2009 ''	2
stock hit profit warning finnish rival rautaruukki oyj ( omx : rtrks )	2
finnish bank +land +landsbanken issued profit warning	2
finnish forest machinery manufacturer ponsse issued profit warning	2
`` 2009 stora enso 's net loss eur 879.7 million compared eur 673.4 million previous year ''	2
`` period-end cash cash equivalents totaled eur6 .5 compared eur10 .5 previous year ''	2
`` poorest index figure given finnish power company fortum 4.5 ''	2
`` tightened competition situation production automation market affected net sales 2006 cencorp said ''	2
`` far norwegian norske skog reduced staff levels 1,000 people plans reduce production 200,000 tons 2008 finnish-swedish stora enso cut staff 1,700 people production 500,000 tons ''	2
25 march 2011 - finnish electronics contract manufacturer scanfil oyj hel : scf1v said today plan merge wholly owned scanfil ems group ojala-yhtyma oy hit snag shareholders domestic rival rejected deal	2
number bodily injury cases quadrupled 2000-2006	2
`` finnish food workers ' union sel plans hasten collective bargaining two-day strike would begin 7 april 2010 finland ''	2
arcelormittal chief executive officer lakshmi mittal already cut output furnaces	2
`` result 12 people made redundant total 67 persons laid temporarily ''	2
chief executive officer olli-pekka kallasvuo 's changes tuesday mark third time nine months company reshuffled executives operations nokia loses ground apple 's iphone rim 's blackberry	2
disappointment see plan folded	2
`` last year upm cut production closed mills finland slashed 700 jobs ''	2
`` ( adpnews ) - dec 1 2009 - finnish cutlery hand tools maker fiskars oyj abp ( hel : fisas ) said today make redundant total 18 office management staff members subsidiary iittala group ltd ''	2
measures result weak demand shipbuilding industry	2
production liquidated june 2009 325 employees loose jobs	2
`` prosecutor also demanding outokumpu pay fine eur 800,000 ''	2
`` pulp production finnish kemij+rvi also liquidated 1,100 employees loose jobs ''	2
`` belarus oao lidskoe pivo brewery based grodno region reported 1.1 % decrease output 1.045 million decaliters january-march 2010 representative administration company told ''	2
`` media advisory ntsb said subsequent testing `` train detection system intermittently failed `` ''	2
`` finland snow storms brought trees power lines cutting electricity 2,000 households ''	2
`` paper companies negative territories stora enso r shedding 1.62 pct 12.73 eur upm-kymmene 0.80 pct 18.64 eur m-real b 0.18 pct lower 5.57 eur ''	2
`` adp news - may 29 2009 - bank america bofa downgraded today ratings swedish-finnish paper maker stora enso oyj hel : sterv finnish sector player upm-kymmene oyj hel : upm1v `` underperf ''	2
operating profit excluding non-recurring items totaled eur 5.4 mn compared eur 5.5 mn corresponding period 2007	2
air traffic finland stoppage since	2
hack extra nefarious tweets activated without clicked - enough web surfers move mouse cursors	2
high court finland fined seven local asphalt companies lion ( $ 117 million ) operating cartel	2
`` estonian electronic components factory elcoteq running material closure air traffic ''	2
`` ferries run trouble outside stockholm archipelago made 20,000 islands ''	2
u.s. energy executives say high steel prices threatening energy exploration	2
`` capacity cut 1.4 % passenger load factor 7.8 percentage points ''	2
emsa deputy chairman board juri lember told bns wednesday first time heard strike swedish side informed estonian union yet	2
`` q1 2009 company 's result taxes continuing operations excluding non-recurring items totalled eur -0.4 mn compared eur -0.1 mn corresponding period 2008 ''	2
`` many commercial vessels got stuck narrow bay bothnia ice thicker around aaland islands ''	2
`` top us commerce department published worse-than-expected construction spending figures november ''	2
stora chief executive jouko karvinen described russian tariff hikes threat future forest products industry finland	2
acquisition +landsbanken sverige 2009 burdened performance eur 3.0 mn	2
finnish company previously said operating result lower break-even posted year earlier	2
recent troubles simply make neteller cheaper	2
`` kiosk cinema operations suffered particular ''	2
ramirent made 18 million kroons eur 1.15 mln loss last year ; year company 7.3 million kroons black	2
return capital employed roce negative 2.3 % compared 11.3 % 2007	2
dismissed staff members take matter court unless settled outside	2
`` rapala vmc corporation stock exchange release october 10 2008 11.45 kaupthing bank oyj ( `` kapthing `` ) informed rapala vmc corporation ( `` rapala `` ) interrupted liquidity providing rapala 's share time ''	2
finnlines estimated annual general meeting 2008 financially tough year due large investments	2
`` according scanfil demand telecommunications network products fluctuated significantly third quarter 2006 situation expected remain unstable rest year ''	2
`` finland op-pohjola 's staff union boycotting group 's insurance sales tasks company refused take sale insurance account determining wages ''	2
